Record Time,1st trip from,1st trip to,1st trip cost,2nd trip from,2nd trip to,2nd trip cost,total cost
2022-05-28 12:54:14.798008,GRU,DTW,none,AFW,HQM,none,flights/airport not found
2022-05-28 12:54:16.377585,GRU,DTW,none,AFW,HRL,none,flights/airport not found
2022-05-28 12:54:17.938252,GRU,DTW,none,AFW,HRO,none,flights/airport not found
2022-05-28 12:54:19.712342,GRU,DTW,none,AFW,HRT,none,flights/airport not found
2022-05-28 12:54:21.519118,GRU,DTW,none,AFW,HST,none,flights/airport not found
2022-05-28 12:54:23.063944,GRU,DTW,none,AFW,HUA,none,flights/airport not found
2022-05-28 12:54:24.821256,GRU,DTW,none,AFW,HUF,none,flights/airport not found
2022-05-28 12:54:26.517099,GRU,DTW,none,AFW,HUL,none,flights/airport not found
2022-05-28 12:54:28.141873,GRU,DTW,none,AFW,HUT,none,flights/airport not found
2022-05-28 12:54:29.847143,GRU,DTW,none,AFW,HVN,none,flights/airport not found
2022-05-28 12:54:31.400673,GRU,DTW,none,AFW,HVR,none,flights/airport not found
2022-05-28 12:54:32.858114,GRU,DTW,none,AFW,HYA,none,flights/airport not found
2022-05-28 12:54:34.536869,GRU,DTW,none,AFW,HYI,none,flights/airport not found
2022-05-28 12:54:36.504442,GRU,DTW,none,AFW,HYR,none,flights/airport not found
2022-05-28 12:54:38.201151,GRU,DTW,none,AFW,HYS,none,flights/airport not found
2022-05-28 12:54:40.161943,GRU,DTW,none,AFW,IAB,none,flights/airport not found
2022-05-28 12:54:41.853873,GRU,DTW,none,AFW,IAG,none,flights/airport not found
2022-05-28 12:54:43.818595,GRU,DTW,none,AFW,IDA,none,flights/airport not found
2022-05-28 12:54:45.509554,GRU,DTW,none,AFW,IKK,none,flights/airport not found
2022-05-28 12:54:47.267929,GRU,DTW,none,AFW,ILG,none,flights/airport not found
2022-05-28 12:54:49.349189,GRU,DTW,none,AFW,ILM,none,flights/airport not found
2022-05-28 12:54:50.847130,GRU,DTW,none,AFW,ILN,none,flights/airport not found
2022-05-28 12:54:52.561719,GRU,DTW,none,AFW,INK,none,flights/airport not found
2022-05-28 12:54:53.874629,GRU,DTW,none,AFW,INL,none,flights/airport not found
2022-05-28 12:54:55.617519,GRU,DTW,none,AFW,INT,none,flights/airport not found
2022-05-28 12:54:57.134319,GRU,DTW,none,AFW,INW,none,flights/airport not found
2022-05-28 12:54:58.696429,GRU,DTW,none,AFW,IPL,none,flights/airport not found
2022-05-28 12:55:00.209447,GRU,DTW,none,AFW,IPT,none,flights/airport not found
2022-05-28 12:55:01.760248,GRU,DTW,none,AFW,IRK,none,flights/airport not found
2022-05-28 12:55:03.663910,GRU,DTW,none,AFW,ISM,none,flights/airport not found
2022-05-28 12:55:05.008302,GRU,DTW,none,AFW,ISN,none,flights/airport not found
2022-05-28 12:55:06.620050,GRU,DTW,none,AFW,ISO,none,flights/airport not found
2022-05-28 12:55:08.224139,GRU,DTW,none,AFW,ISP,none,flights/airport not found
2022-05-28 12:55:09.674946,GRU,DTW,none,AFW,ITH,none,flights/airport not found
2022-05-28 12:55:11.448062,GRU,DTW,none,AFW,IWA,none,flights/airport not found
2022-05-28 12:55:13.026435,GRU,DTW,none,AFW,JAC,none,flights/airport not found
2022-05-28 12:55:14.696859,GRU,DTW,none,AFW,JBR,none,flights/airport not found
2022-05-28 12:55:16.266385,GRU,DTW,none,AFW,JCT,none,flights/airport not found
2022-05-28 12:55:17.855825,GRU,DTW,none,AFW,JHW,none,flights/airport not found
2022-05-28 12:55:19.481276,GRU,DTW,none,AFW,JKL,none,flights/airport not found
2022-05-28 12:55:20.971710,GRU,DTW,none,AFW,JMS,none,flights/airport not found
2022-05-28 12:55:22.586482,GRU,DTW,none,AFW,JST,none,flights/airport not found
2022-05-28 12:55:24.152866,GRU,DTW,none,AFW,JXN,none,flights/airport not found
2022-05-28 12:55:25.610354,GRU,DTW,none,AFW,KLS,none,flights/airport not found
2022-05-28 12:55:27.262268,GRU,DTW,none,AFW,LAF,none,flights/airport not found
2022-05-28 12:55:28.796804,GRU,DTW,none,AFW,LAL,none,flights/airport not found
2022-05-28 12:55:30.383488,GRU,DTW,none,AFW,LAN,none,flights/airport not found
2022-05-28 12:55:32.043871,GRU,DTW,none,AFW,LAR,none,flights/airport not found
2022-05-28 12:55:33.540528,GRU,DTW,none,AFW,LAW,none,flights/airport not found
2022-05-28 12:55:35.070784,GRU,DTW,none,AFW,LBE,none,flights/airport not found
2022-05-28 12:55:36.444833,GRU,DTW,none,AFW,LBF,none,flights/airport not found
2022-05-28 12:55:38.172771,GRU,DTW,none,AFW,LBL,none,flights/airport not found
2022-05-28 12:55:39.899315,GRU,DTW,none,AFW,LBT,none,flights/airport not found
2022-05-28 12:55:41.533970,GRU,DTW,none,AFW,LBX,none,flights/airport not found
2022-05-28 12:55:43.030003,GRU,DTW,none,AFW,LCH,none,flights/airport not found
2022-05-28 12:55:44.315455,GRU,DTW,none,AFW,LEB,none,flights/airport not found
2022-05-28 12:55:45.736848,GRU,DTW,none,AFW,LEE,none,flights/airport not found
2022-05-28 12:55:47.257068,GRU,DTW,none,AFW,LFK,none,flights/airport not found
2022-05-28 12:55:49.023179,GRU,DTW,none,AFW,LGB,none,flights/airport not found
2022-05-28 12:55:50.578737,GRU,DTW,none,AFW,LGU,none,flights/airport not found
2022-05-28 12:55:52.051988,GRU,DTW,none,AFW,LLQ,none,flights/airport not found
2022-05-28 12:55:53.734154,GRU,DTW,none,AFW,LMT,none,flights/airport not found
2022-05-28 12:55:55.408081,GRU,DTW,none,AFW,LND,none,flights/airport not found
2022-05-28 12:55:56.866978,GRU,DTW,none,AFW,LNK,none,flights/airport not found
2022-05-28 12:55:58.384890,GRU,DTW,none,AFW,LNS,none,flights/airport not found
2022-05-28 12:55:59.810881,GRU,DTW,none,AFW,LOL,none,flights/airport not found
2022-05-28 12:56:01.178973,GRU,DTW,none,AFW,LOU,none,flights/airport not found
2022-05-28 12:56:02.850324,GRU,DTW,none,AFW,LOZ,none,flights/airport not found
2022-05-28 12:56:04.665993,GRU,DTW,none,AFW,LRD,none,flights/airport not found
2022-05-28 12:56:06.220015,GRU,DTW,none,AFW,LRF,none,flights/airport not found
2022-05-28 12:56:07.511510,GRU,DTW,none,AFW,LRU,none,flights/airport not found
2022-05-28 12:56:09.025105,GRU,DTW,none,AFW,LSE,none,flights/airport not found
2022-05-28 12:56:10.591774,GRU,DTW,none,AFW,LSF,none,flights/airport not found
2022-05-28 12:56:12.106073,GRU,DTW,none,AFW,LSV,none,flights/airport not found
2022-05-28 12:56:13.673758,GRU,DTW,none,AFW,LUK,none,flights/airport not found
2022-05-28 12:56:15.224637,GRU,DTW,none,AFW,LVM,none,flights/airport not found
2022-05-28 12:56:16.793472,GRU,DTW,none,AFW,LVS,none,flights/airport not found
2022-05-28 12:56:18.329310,GRU,DTW,none,AFW,LWB,none,flights/airport not found
2022-05-28 12:56:19.861502,GRU,DTW,none,AFW,LWM,none,flights/airport not found
2022-05-28 12:56:21.442280,GRU,DTW,none,AFW,LWS,none,flights/airport not found
2022-05-28 12:56:23.323038,GRU,DTW,none,AFW,LWT,none,flights/airport not found
2022-05-28 12:56:24.790488,GRU,DTW,none,AFW,LYH,none,flights/airport not found
2022-05-28 12:56:26.403574,GRU,DTW,none,AFW,MAF,none,flights/airport not found
2022-05-28 12:56:27.970627,GRU,DTW,none,AFW,MBG,none,flights/airport not found
2022-05-28 12:56:29.780786,GRU,DTW,none,AFW,MCB,none,flights/airport not found
2022-05-28 12:56:31.517022,GRU,DTW,none,AFW,MCC,none,flights/airport not found
2022-05-28 12:56:33.127671,GRU,DTW,none,AFW,MCE,none,flights/airport not found
2022-05-28 12:56:34.740259,GRU,DTW,none,AFW,MCK,none,flights/airport not found
2022-05-28 12:56:36.355708,GRU,DTW,none,AFW,MCN,none,flights/airport not found
2022-05-28 12:56:37.858913,GRU,DTW,none,AFW,MCW,none,flights/airport not found
2022-05-28 12:56:39.290708,GRU,DTW,none,AFW,MDH,none,flights/airport not found
2022-05-28 12:56:40.719994,GRU,DTW,none,AFW,MDT,none,flights/airport not found
2022-05-28 12:56:42.194872,GRU,DTW,none,AFW,MEI,none,flights/airport not found
2022-05-28 12:56:43.729149,GRU,DTW,none,AFW,MER,none,flights/airport not found
2022-05-28 12:56:45.403855,GRU,DTW,none,AFW,MFD,none,flights/airport not found
2022-05-28 12:56:46.861295,GRU,DTW,none,AFW,MFE,none,flights/airport not found
2022-05-28 12:56:48.880559,GRU,DTW,none,AFW,MFR,none,flights/airport not found
2022-05-28 12:56:50.364166,GRU,DTW,none,AFW,MGW,none,flights/airport not found
2022-05-28 12:56:51.928970,GRU,DTW,none,AFW,MHK,none,flights/airport not found
2022-05-28 12:56:53.614814,GRU,DTW,none,AFW,MHR,none,flights/airport not found
2022-05-28 12:56:55.358718,GRU,DTW,none,AFW,MIB,none,flights/airport not found
2022-05-28 12:56:56.989500,GRU,DTW,none,AFW,MIE,none,flights/airport not found
2022-05-28 12:56:58.764167,GRU,DTW,none,AFW,MIV,none,flights/airport not found
2022-05-28 12:57:00.194568,GRU,DTW,none,AFW,MKC,none,flights/airport not found
2022-05-28 12:57:01.865044,GRU,DTW,none,AFW,MKG,none,flights/airport not found
2022-05-28 12:57:03.469806,GRU,DTW,none,AFW,MKL,none,flights/airport not found
2022-05-28 12:57:05.021528,GRU,DTW,none,AFW,MLB,none,flights/airport not found
2022-05-28 12:57:06.505237,GRU,DTW,none,AFW,MLC,none,flights/airport not found
2022-05-28 12:57:08.034055,GRU,DTW,none,AFW,MLS,none,flights/airport not found
2022-05-28 12:57:09.650180,GRU,DTW,none,AFW,MMT,none,flights/airport not found
2022-05-28 12:57:11.263768,GRU,DTW,none,AFW,MMU,none,flights/airport not found
2022-05-28 12:57:13.105582,GRU,DTW,none,AFW,MMV,none,flights/airport not found
2022-05-28 12:57:14.870082,GRU,DTW,none,AFW,MOD,none,flights/airport not found
2022-05-28 12:57:16.448059,GRU,DTW,none,AFW,MOT,none,flights/airport not found
2022-05-28 12:57:18.146028,GRU,DTW,none,AFW,MPV,none,flights/airport not found
2022-05-28 12:57:19.931554,GRU,DTW,none,AFW,MQY,none,flights/airport not found
2022-05-28 12:57:21.698106,GRU,DTW,none,AFW,MRB,none,flights/airport not found
2022-05-28 12:57:23.134227,GRU,DTW,none,AFW,MRY,none,flights/airport not found
2022-05-28 12:57:24.822475,GRU,DTW,none,AFW,MSL,none,flights/airport not found
2022-05-28 12:57:26.366280,GRU,DTW,none,AFW,MSO,none,flights/airport not found
2022-05-28 12:57:27.784802,GRU,DTW,none,AFW,MSS,none,flights/airport not found
2022-05-28 12:57:29.433001,GRU,DTW,none,AFW,MTC,none,flights/airport not found
2022-05-28 12:57:31.016189,GRU,DTW,none,AFW,MTH,none,flights/airport not found
2022-05-28 12:57:32.774876,GRU,DTW,none,AFW,MTJ,none,flights/airport not found
2022-05-28 12:57:34.327572,GRU,DTW,none,AFW,MTN,none,flights/airport not found
2022-05-28 12:57:35.921154,GRU,DTW,none,AFW,MUI,none,flights/airport not found
2022-05-28 12:57:37.794035,GRU,DTW,none,AFW,MWH,none,flights/airport not found
2022-05-28 12:57:39.339670,GRU,DTW,none,AFW,MXF,none,flights/airport not found
2022-05-28 12:57:40.812771,GRU,DTW,none,AFW,MYL,none,flights/airport not found
2022-05-28 12:57:42.489803,GRU,DTW,none,AFW,MYR,none,flights/airport not found
2022-05-28 12:57:44.254213,GRU,DTW,none,AFW,MYV,none,flights/airport not found
2022-05-28 12:57:45.819586,GRU,DTW,none,AFW,NBC,none,flights/airport not found
2022-05-28 12:57:47.278155,GRU,DTW,none,AFW,NBG,none,flights/airport not found
2022-05-28 12:57:49.054201,GRU,DTW,none,AFW,NCA,none,flights/airport not found
2022-05-28 12:57:50.561005,GRU,DTW,none,AFW,NDZ,none,flights/airport not found
2022-05-28 12:57:52.054440,GRU,DTW,none,AFW,NEL,none,flights/airport not found
2022-05-28 12:57:53.591058,GRU,DTW,none,AFW,NEW,none,flights/airport not found
2022-05-28 12:57:55.037724,GRU,DTW,none,AFW,NFG,none,flights/airport not found
2022-05-28 12:57:56.570594,GRU,DTW,none,AFW,NFL,none,flights/airport not found
2022-05-28 12:57:58.036953,GRU,DTW,none,AFW,NFW,none,flights/airport not found
2022-05-28 12:57:59.811898,GRU,DTW,none,AFW,NGP,none,flights/airport not found
2022-05-28 12:58:01.321209,GRU,DTW,none,AFW,NGU,none,flights/airport not found
2022-05-28 12:58:02.787160,GRU,DTW,none,AFW,NHK,none,flights/airport not found
2022-05-28 12:58:04.219117,GRU,DTW,none,AFW,BXM,none,flights/airport not found
2022-05-28 12:58:05.843369,GRU,DTW,none,AFW,NID,none,flights/airport not found
2022-05-28 12:58:07.751181,GRU,DTW,none,AFW,NIP,none,flights/airport not found
2022-05-28 12:58:09.304663,GRU,DTW,none,AFW,NJK,none,flights/airport not found
2022-05-28 12:58:11.057859,GRU,DTW,none,AFW,NKT,none,flights/airport not found
2022-05-28 12:58:13.117160,GRU,DTW,none,AFW,NKX,none,flights/airport not found
2022-05-28 12:58:14.706946,GRU,DTW,none,AFW,NLC,none,flights/airport not found
2022-05-28 12:58:16.305410,GRU,DTW,none,AFW,NMM,none,flights/airport not found
2022-05-28 12:58:17.902909,GRU,DTW,none,AFW,NPA,none,flights/airport not found
2022-05-28 12:58:19.396368,GRU,DTW,none,AFW,NQA,none,flights/airport not found
2022-05-28 12:58:20.868843,GRU,DTW,none,AFW,NQI,none,flights/airport not found
2022-05-28 12:58:22.218386,GRU,DTW,none,AFW,NQX,none,flights/airport not found
2022-05-28 12:58:23.716947,GRU,DTW,none,AFW,NRB,none,flights/airport not found
2022-05-28 12:58:25.299392,GRU,DTW,none,AFW,NSE,none,flights/airport not found
2022-05-28 12:58:27.007094,GRU,DTW,none,AFW,NTD,none,flights/airport not found
2022-05-28 12:58:28.912464,GRU,DTW,none,AFW,NTU,none,flights/airport not found
2022-05-28 12:58:30.393808,GRU,DTW,none,AFW,NUQ,none,flights/airport not found
2022-05-28 12:58:32.379332,GRU,DTW,none,AFW,NUW,none,flights/airport not found
2022-05-28 12:58:33.873179,GRU,DTW,none,AFW,NXP,none,flights/airport not found
2022-05-28 12:58:35.505474,GRU,DTW,none,AFW,NYG,none,flights/airport not found
2022-05-28 12:58:37.006918,GRU,DTW,none,AFW,NYL,none,flights/airport not found
2022-05-28 12:58:38.411650,GRU,DTW,none,AFW,NZY,none,flights/airport not found
2022-05-28 12:58:40.020619,GRU,DTW,none,AFW,OAJ,none,flights/airport not found
2022-05-28 12:58:41.583885,GRU,DTW,none,AFW,OFF,none,flights/airport not found
2022-05-28 12:58:43.207240,GRU,DTW,none,AFW,OFK,none,flights/airport not found
2022-05-28 12:58:44.946273,GRU,DTW,none,AFW,OGB,none,flights/airport not found
2022-05-28 12:58:46.169325,GRU,DTW,none,AFW,OGD,none,flights/airport not found
2022-05-28 12:58:47.654501,GRU,DTW,none,AFW,OLF,none,flights/airport not found
2022-05-28 12:58:49.190250,GRU,DTW,none,AFW,OLM,none,flights/airport not found
2022-05-28 12:58:50.658501,GRU,DTW,none,AFW,OLS,none,flights/airport not found
2022-05-28 12:58:52.210289,GRU,DTW,none,AFW,OLU,none,flights/airport not found
2022-05-28 12:58:53.830352,GRU,DTW,none,AFW,ONP,none,flights/airport not found
2022-05-28 12:58:55.376152,GRU,DTW,none,AFW,OPF,none,flights/airport not found
2022-05-28 12:58:56.819761,GRU,DTW,none,AFW,OQU,none,flights/airport not found
2022-05-28 12:58:58.749113,GRU,DTW,none,AFW,ORH,none,flights/airport not found
2022-05-28 12:59:00.265574,GRU,DTW,none,AFW,OSH,none,flights/airport not found
2022-05-28 12:59:01.801058,GRU,DTW,none,AFW,OSU,none,flights/airport not found
2022-05-28 12:59:03.459305,GRU,DTW,none,AFW,OTH,none,flights/airport not found
2022-05-28 12:59:05.070101,GRU,DTW,none,AFW,OTM,none,flights/airport not found
2022-05-28 12:59:06.651026,GRU,DTW,none,AFW,OWB,none,flights/airport not found
2022-05-28 12:59:08.331002,GRU,DTW,none,AFW,OWD,none,flights/airport not found
2022-05-28 12:59:09.863512,GRU,DTW,none,AFW,OXR,none,flights/airport not found
2022-05-28 12:59:11.464416,GRU,DTW,none,AFW,OZR,none,flights/airport not found
2022-05-28 12:59:13.102759,GRU,DTW,none,AFW,PAE,none,flights/airport not found
2022-05-28 12:59:14.600068,GRU,DTW,none,AFW,PAH,none,flights/airport not found
2022-05-28 12:59:16.154526,GRU,DTW,none,AFW,PBF,none,flights/airport not found
2022-05-28 12:59:17.722352,GRU,DTW,none,AFW,PBG,none,flights/airport not found
2022-05-28 12:59:19.203553,GRU,DTW,none,AFW,PDK,none,flights/airport not found
2022-05-28 12:59:20.802873,GRU,DTW,none,AFW,PDT,none,flights/airport not found
2022-05-28 12:59:22.515140,GRU,DTW,none,AFW,PGA,none,flights/airport not found
2022-05-28 12:59:23.956583,GRU,DTW,none,AFW,PGV,none,flights/airport not found
2022-05-28 12:59:25.396627,GRU,DTW,none,AFW,PIB,none,flights/airport not found
2022-05-28 12:59:26.842020,GRU,DTW,none,AFW,PIE,none,flights/airport not found
2022-05-28 12:59:28.286994,GRU,DTW,none,AFW,PIH,none,flights/airport not found
2022-05-28 12:59:29.873668,GRU,DTW,none,AFW,PIR,none,flights/airport not found
2022-05-28 12:59:31.627804,GRU,DTW,none,AFW,PKB,none,flights/airport not found
2022-05-28 12:59:33.241498,GRU,DTW,none,AFW,PLN,none,flights/airport not found
2022-05-28 12:59:34.821092,GRU,DTW,none,AFW,PMD,none,flights/airport not found
2022-05-28 12:59:36.586255,GRU,DTW,none,AFW,PNA,none,flights/airport not found
2022-05-28 12:59:38.151735,GRU,DTW,none,AFW,PNC,none,flights/airport not found
2022-05-28 12:59:39.782364,GRU,DTW,none,AFW,PNE,none,flights/airport not found
2022-05-28 12:59:41.519347,GRU,DTW,none,AFW,PNS,none,flights/airport not found
2022-05-28 12:59:43.147943,GRU,DTW,none,AFW,POB,none,flights/airport not found
2022-05-28 12:59:44.617354,GRU,DTW,none,AFW,POE,none,flights/airport not found
2022-05-28 12:59:46.160256,GRU,DTW,none,AFW,POU,none,flights/airport not found
2022-05-28 12:59:47.816082,GRU,DTW,none,AFW,PQI,none,flights/airport not found
2022-05-28 12:59:49.329563,GRU,DTW,none,AFW,PRB,none,flights/airport not found
2022-05-28 12:59:51.005055,GRU,DTW,none,AFW,PRC,none,flights/airport not found
2022-05-28 12:59:52.702666,GRU,DTW,none,AFW,PRX,none,flights/airport not found
2022-05-28 12:59:54.110409,GRU,DTW,none,AFW,PSC,none,flights/airport not found
2022-05-28 12:59:55.414061,GRU,DTW,none,AFW,PSM,none,flights/airport not found
2022-05-28 12:59:56.994318,GRU,DTW,none,AFW,PSP,none,flights/airport not found
2022-05-28 12:59:58.433271,GRU,DTW,none,AFW,PTK,none,flights/airport not found
2022-05-28 13:00:00.088798,GRU,DTW,none,AFW,PUW,none,flights/airport not found
2022-05-28 13:00:01.505081,GRU,DTW,none,AFW,PVU,none,flights/airport not found
2022-05-28 13:00:03.604562,GRU,DTW,none,AFW,PWK,none,flights/airport not found
2022-05-28 13:00:05.305923,GRU,DTW,none,AFW,PWT,none,flights/airport not found
2022-05-28 13:00:06.693411,GRU,DTW,none,AFW,RAL,none,flights/airport not found
2022-05-28 13:00:08.194451,GRU,DTW,none,AFW,RAP,none,flights/airport not found
2022-05-28 13:00:09.829366,GRU,DTW,none,AFW,RBL,none,flights/airport not found
2022-05-28 13:00:11.246098,GRU,DTW,none,AFW,RCA,none,flights/airport not found
2022-05-28 13:00:12.900227,GRU,DTW,none,AFW,RDD,none,flights/airport not found
2022-05-28 13:00:14.183838,GRU,DTW,none,AFW,RDG,none,flights/airport not found
2022-05-28 13:00:15.624031,GRU,DTW,none,AFW,RDM,none,flights/airport not found
2022-05-28 13:00:17.243766,GRU,DTW,none,AFW,RDR,none,flights/airport not found
2022-05-28 13:00:19.003504,GRU,DTW,none,AFW,RHI,none,flights/airport not found
2022-05-28 13:00:20.457930,GRU,DTW,none,AFW,RIL,none,flights/airport not found
2022-05-28 13:00:21.754118,GRU,DTW,none,AFW,RIV,none,flights/airport not found
2022-05-28 13:00:23.411909,GRU,DTW,none,AFW,RIW,none,flights/airport not found
2022-05-28 13:00:25.010930,GRU,DTW,none,AFW,RKS,none,flights/airport not found
2022-05-28 13:00:26.600269,GRU,DTW,none,AFW,RME,none,flights/airport not found
2022-05-28 13:00:28.370843,GRU,DTW,none,AFW,RMG,none,flights/airport not found
2022-05-28 13:00:30.023186,GRU,DTW,none,AFW,RNH,none,flights/airport not found
2022-05-28 13:00:31.646774,GRU,DTW,none,AFW,ROW,none,flights/airport not found
2022-05-28 13:00:33.653545,GRU,DTW,none,AFW,RSL,none,flights/airport not found
2022-05-28 13:00:35.095613,GRU,DTW,none,AFW,RUT,none,flights/airport not found
2022-05-28 13:00:36.644717,GRU,DTW,none,AFW,RVS,none,flights/airport not found
2022-05-28 13:00:38.417224,GRU,DTW,none,AFW,RWF,none,flights/airport not found
2022-05-28 13:00:40.155895,GRU,DTW,none,AFW,RWI,none,flights/airport not found
2022-05-28 13:00:42.289114,GRU,DTW,none,AFW,RWL,none,flights/airport not found
2022-05-28 13:00:43.761695,GRU,DTW,none,AFW,RYY,none,flights/airport not found
2022-05-28 13:00:45.475157,GRU,DTW,none,AFW,SAC,none,flights/airport not found
2022-05-28 13:00:47.119912,GRU,DTW,none,AFW,SAF,none,flights/airport not found
